currentTime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity
10,0.29,0.95,0.4,67.31,35.96,16.87,2
11,0.19,0.86,0.37,66.86,27.05,12.31,2
12,0.38,0.86,0.27,72.82,55.24,24.01,2
13,0.36,0.97,0.45,65.31,38.9,20.35,2
14,0.21,0.81,0.39,64.32,28.37,14.55,2
15,0.38,0.91,0.33,70.1,49.4,22.9,2
16,0.2,0.88,0.26,73.72,38.23,12.96,2
17,0.17,0.88,0.36,67.67,25.56,11.11,2
18,0.34,0.8,0.4,63.66,40.79,23.13,2
19,0.34,0.81,0.47,60.02,35.63,22.46,2
20,0.31,0.79,0.47,59.29,33.69,21.61,2
21,0.33,0.8,0.46,60.2,35.45,22.18,2
22,0.34,0.8,0.45,61.04,37.03,22.66,2
23,0.33,0.81,0.45,61.27,36.38,21.99,2
24,0.33,0.77,0.45,60.07,36.38,22.99,2
25,0.33,0.87,0.2,76.82,58.24,20.73,5
26,0.28,0.89,-0.01,90.5,91.59,17.53,5
27,0.2,0.86,-0.32,110.44,148.63,12.8,5
28,0.13,0.81,-0.52,122.4,165.56,9.28,5
29,0.21,0.88,-0.59,124.16,160.44,13.55,5
30,0.25,0.99,0.12,83.26,64.89,14.14,5
31,0.25,0.8,0.41,62.54,31.12,17.42,5
32,0.29,0.75,0.55,53.51,27.53,21.08,5
33,0.27,0.63,0.71,41.32,21.04,23.63,5
34,0.29,0.66,0.7,43.34,22.57,23.77,4
35,0.3,0.65,0.68,43.65,23.59,24.6,4
36,0.29,0.66,0.67,44.66,23.28,23.52,4
37,0.29,0.67,0.66,45.67,23.77,23.28,4
38,0.28,0.66,0.65,45.34,23.45,23.2,4
39,0.3,0.67,0.65,46.02,24.6,23.84,4
40,0.28,0.66,0.66,45,22.95,22.95,4
41,0.29,0.66,0.65,45.68,24.03,23.52,4
42,0.29,0.68,0.64,46.69,24.29,23.04,4
43,0.3,0.67,0.66,45.67,24.34,23.84,4
44,0.29,0.66,0.65,45.68,24.03,23.52,4
45,0.3,0.66,0.66,45,24.09,24.09,4
46,0.3,0.67,0.66,45.67,24.34,23.84,4
47,0.3,0.65,0.67,43.98,23.84,24.6,4
48,0.27,0.83,0.37,66.09,35.88,17.78,6
49,0.24,0.9,-0.05,93.48,102.72,15.09,6
50,0.16,0.84,-0.52,122.05,162.6,11.1,6
51,0.22,0.86,-0.7,128.98,162.54,14.28,6
52,0.17,0.83,-0.52,122.3,161.82,11.73,6
53,0.21,0.8,-0.02,91.11,94.24,14.69,6
54,0.29,0.84,0.34,68.11,40.71,19.08,6
55,0.28,0.81,0.47,60.02,30.96,19.09,1
56,0.27,0.84,0.41,63.65,33.44,18.11,1
57,0.33,0.84,0.41,64.29,38.93,21.25,1
58,0.42,0.81,0.35,66.6,50.19,27.44,2
59,0.27,0.86,0.31,70.02,40.36,17.18,2
0,0.16,0.91,0.31,70.97,27.7,10.26,2
1,0.23,0.91,0.35,68.8,32.8,14.04,2
2,0.38,0.83,0.27,72.22,55.24,24.81,2
3,0.41,0.89,0.24,74.79,59.2,24.52,2
4,0.14,0.9,0.25,74.45,29.36,8.9,2
5,0.41,1.01,0.15,81.62,70.28,22.34,2
6,0.4,0.88,0.18,78.4,65.73,24.48,2
7,0.23,0.92,0.23,76.19,45,13.81,2
8,0.31,0.97,0.26,75.1,50.48,17.88,2
9,0.41,0.84,0.11,82.55,75.2,26.35,2
10,0.17,0.91,0.15,80.7,49.18,10.74,2
11,0.23,0.92,0.17,79.44,53.75,14.26,2
12,0.41,0.85,0.11,82.68,74.93,25.5,2
13,0.19,0.9,0.18,78.69,46.22,11.79,2
14,0.22,0.9,0.2,77.26,47.12,13.68,2
15,0.41,0.87,0.09,83.83,77.01,25.1,2
16,0.16,0.87,0.13,81.8,52.7,10.71,2
17,0.19,0.89,0.23,75.26,38.66,11.89,2
18,0.41,0.91,0.07,85.56,80.36,24.56,2
19,0.13,0.9,0.15,80.62,41.82,8.41,2
20,0.09,0.9,0.29,72.16,17.97,5.96,2
21,0.42,0.86,0.11,82.75,75.47,26.15,2
22,0.16,0.9,0.27,73.53,30.47,9.87,2
23,0.43,0.88,0.16,79.38,69.1,26.15,2
24,0.13,0.98,0.13,82.71,45,7.29,2
25,0.06,0.85,0.25,73.64,14.04,4.2,2
26,0.38,0.86,0.23,74.74,57.99,23.57,2
27,0.02,0.95,0.02,88.59,45,1.41,2
28,0.28,1.02,0.27,74.93,45.81,15.48,2
29,0.34,0.88,0.2,77.42,59.83,21,2
30,0.09,0.95,0.09,84.34,45,5.66,2
31,0.34,0.91,0.13,82.15,70.02,20.77,2
32,0.27,0.88,0.13,81.87,65.43,17.35,2
33,0.13,0.91,0.18,78.79,36.47,8.34,2
34,0.3,0.8,0.14,80.09,64.65,20.25,2
35,0.05,1.15,0.08,86.11,30.96,2.34,2
36,0.03,0.9,0.19,78.21,9.46,1.99,2
37,0.34,0.89,0.13,81.52,68.88,21.1,2
38,0.07,1.05,0.12,83.61,30.96,3.84,2
39,0.02,0.98,-0.03,91.83,153.43,0.92,9
40,0.3,0.91,0.09,84.14,72.9,18.43,9
41,0.21,1.03,0.16,81.38,53.47,11.56,9
42,0.05,0.92,0.23,76.19,13.57,3.39,9
43,0.45,0.93,-0.05,93.37,97,25.59,9
44,0.09,0.84,0.12,82.02,38.66,6.4,9
45,0.14,0.84,0.21,75.96,33.69,9.46,9
46,0.4,0.84,-0.02,91.06,92.25,25.28,9
47,0.16,0.95,0.15,81.15,46.47,9.31,9
48,0.37,0.95,0.19,78.87,62.95,21.07,9
49,0.41,0.93,0.13,82.34,72.9,23.6,9
50,0.16,0.94,0.19,78.69,39.81,9.46,9
51,0.39,0.98,0.07,85.88,79.8,21.8,9
52,0.26,0.98,0.05,86.79,78.02,14.79,9
53,0.14,0.91,0.22,76.54,32.74,8.75,9
54,0.46,0.93,-0.07,94.33,98.67,26.37,9
55,0.3,0.82,0.15,79.74,63.43,19.9,9
56,0.14,0.91,0.21,77.01,33.69,8.75,9
57,0.45,0.95,-0.01,90.47,91.01,25.22,9
58,0.25,0.9,0.15,80.62,59.3,15.55,9
59,0.2,0.91,0.23,75.96,40.76,12.16,9
0,0.44,0.84,0,90,90,27.41,9
1,0.24,0.88,0.16,79.96,57.17,15.34,9
2,0.38,0.77,0.23,73.67,59.38,26.33,9
3,0.02,1.02,-0.05,93.06,164.05,0.87,9
4,0.21,0.89,0.1,83.49,64.29,13.32,9
5,0.34,0.97,0.13,82.65,69.59,19.13,9
6,-0.01,0.94,0.12,82.87,-3.81,-0.48,9
7,0.2,0.95,0.09,84.85,67.07,12.03,9
8,0.23,0.91,0.01,89.51,88.09,14.38,9
9,-0.02,0.91,0.13,82.21,-10.62,-1.47,9
10,0.28,0.88,0.09,83.88,71.57,17.82,9
11,0.26,0.84,0.2,76.85,52.85,17.14,9
12,0.03,0.94,0.15,81,11.89,1.91,9
13,0.31,0.94,0.09,84.29,73.3,18.43,9
14,0.27,0.82,0.2,76.61,54.46,18.43,9
15,0.07,0.97,-0.03,91.85,113.96,4.15,9
16,0.32,0.9,0.14,81.1,66.3,19.62,9
17,0.29,0.89,0.23,75.26,50.96,17.98,9
18,0.32,0.91,0.09,84.58,74.98,19.47,9
19,0.32,0.9,0.17,79.17,61.78,19.62,9
20,-0.02,0.96,0.02,89.07,-56.31,-1.4,9
21,0.22,0.94,0.08,85.24,70.35,13.13,9
22,0.27,0.89,0.19,78.11,55.56,17.07,9
23,0.09,1.1,0.06,86.75,53.97,4.46,9
24,0.32,0.9,-0.02,91,92.79,19.62,9
25,0.32,0.9,0.15,80.62,65.14,19.62,9
26,0.05,0.91,0.08,85.07,34.99,3.45,9
27,0.16,0.99,0.18,79.73,41.01,8.95,9
28,0.37,0.91,0.23,75.5,57.45,22.06,9
29,0.21,0.89,0.2,77.63,47.2,13.32,9
30,0.14,0.86,0.25,73.78,29.36,9.29,9
31,0.32,0.88,0.13,81.37,67.48,20.11,2
32,0.33,0.94,0.21,77.32,57.26,19.29,2
33,0.15,0.92,0.18,78.97,39.56,9.15,2
34,0.29,0.86,0.16,79.19,60.42,18.59,2
35,0.35,0.81,0.29,70.42,50.57,23.4,2
36,0.27,0.99,0.29,73.76,43.41,15.41,2
37,0.15,0.86,0.25,73.78,30.7,9.8,2
38,0.24,0.84,0.3,70.14,38.48,16.02,2
39,0.35,0.88,0.26,73.72,53.75,21.71,2
40,0.15,0.92,0.31,71.27,25.41,9.15,2
41,0.28,0.86,0.37,66.86,37.45,18.12,2
42,0.3,0.83,0.39,64.75,37.23,19.72,1
43,0.28,0.84,0.41,64.08,34.7,18.6,1
44,0.29,0.84,0.38,65.39,37.06,19.08,1
45,0.28,0.85,0.38,65.79,36.3,18.28,1
46,0.28,0.84,0.38,66.04,36.87,18.43,1
47,0.29,0.85,0.38,66.23,37.63,18.75,1
48,0.27,0.83,0.37,66.09,36.67,18.27,1
49,0.33,0.87,0.16,79.79,64.54,20.73,1
50,0.23,0.87,-0.18,101.71,127.48,15.12,5
51,0.12,0.64,-0.71,137.98,170.64,10.37,5
52,0.11,0.64,-0.73,138.6,171.44,9.69,5
53,0.16,0.62,-0.7,138.41,166.72,14.89,5
54,0.23,0.68,0.16,76.43,54.09,18.43,5
55,0.29,0.84,0.44,62.37,33.45,19.08,5
56,0.22,0.64,0.72,41.71,16.93,18.85,5
57,0.26,0.7,0.62,48.72,22.67,20.14,4
58,0.26,0.69,0.64,47.02,21.92,20.56,4
59,0.26,0.67,0.64,46.36,21.92,20.99,4
1,0.26,0.59,0.73,38.96,19.34,23.47,4
2,0.25,0.59,0.73,38.59,18.8,23.11,4
3,0.26,0.59,0.74,38.66,19.16,23.47,4
4,0.27,0.6,0.76,38.44,19.32,23.82,4
5,0.26,0.6,0.74,39.03,19.16,23.2,4
6,0.26,0.59,0.76,37.71,18.79,23.75,4
7,0.26,0.59,0.74,38.66,19.16,23.47,4
8,0.25,0.55,0.75,36.49,18.43,24.26,4
9,0.29,0.72,0.59,50.81,26.26,21.91,4
10,0.3,0.84,0.35,67.19,40.18,19.55,4
11,0.24,0.95,0.05,87.16,79.05,14.37,4
12,0.23,0.95,-0.09,95.66,112.48,13.48,4
13,0.23,0.94,-0.02,91.43,95.71,14.04,4
14,0.24,0.94,-0.07,94.29,106.19,14.48,4
15,0.23,0.94,-0.06,93.81,104.93,14.04,4
16,0.23,0.93,-0.07,94.33,107.24,13.7,4
17,0.23,0.93,-0.09,95.28,110.77,13.7,4
18,0.23,0.93,-0.09,95.28,110.77,13.7,4
19,0.22,0.93,-0.09,95.76,113.2,13.24,4
20,0.23,0.94,-0.09,95.71,112.48,13.59,4
21,0.22,0.93,-0.09,95.76,113.2,13.24,4
22,0.23,0.94,-0.1,96.18,113.43,14.04,4
23,0.23,0.94,-0.09,95.24,110.14,14.04,4
24,0.23,0.94,0.01,89.52,88.03,13.59,4
25,0.25,0.91,0.15,80.7,59.3,15.42,4
26,0.24,0.91,0.22,76.43,47.91,14.96,4
27,0.39,0.88,0.27,72.65,55.01,24.06,4
28,0.44,0.8,0.38,65.01,49.4,28.53,4
29,0.46,0.59,0.59,45,37.82,37.82,4
30,0.39,0.7,0.6,49.45,33,29.05,4
31,0.3,0.73,0.53,53.83,29.2,22.23,4
32,0.3,0.55,0.76,35.82,21.9,29.12,4
33,0.3,0.59,0.73,39.26,22.23,26.57,4
34,0.3,0.59,0.73,39.26,22.23,26.57,4
35,0.3,0.57,0.73,38.13,22.23,27.5,4
36,0.3,0.58,0.73,38.51,22.23,27.18,4
37,0.29,0.59,0.73,38.59,21.49,26.26,4
38,0.29,0.58,0.74,37.92,21.28,26.57,4
39,0.3,0.58,0.75,37.63,21.6,27.18,4
40,0.3,0.58,0.74,37.92,21.8,27.18,4
41,0.29,0.58,0.75,37.63,21.08,26.57,4
42,0.3,0.58,0.73,38.21,22.01,27.18,4
43,0.3,0.59,0.74,38.29,21.8,26.87,4
44,0.29,0.63,0.71,41.67,22.13,24.55,4
45,0.25,0.56,0.77,36.3,18.08,23.96,4
46,0.25,0.59,0.74,38.66,18.62,22.83,4
47,0.25,0.59,0.74,38.29,18.62,23.11,4
48,0.25,0.59,0.73,38.59,18.8,23.11,4
49,0.25,0.6,0.73,39.32,18.8,22.57,4
50,0.25,0.61,0.74,39.39,18.62,22.31,4
51,0.25,0.6,0.75,38.73,18.43,22.57,4
52,0.26,0.6,0.76,38.44,18.79,23.2,4
53,0.23,0.78,0.48,58.62,26.19,16.7,4
54,0.26,0.83,0.36,66.54,35.66,17.29,4
55,0.26,0.86,0.41,64.7,32.4,16.7,4
56,0.26,0.85,0.4,64.93,32.91,16.84,4
57,0.26,0.84,0.41,64.29,32.4,16.99,4
58,0.25,0.85,0.41,64.5,31.61,16.36,4
59,0.25,0.86,0.39,65.56,32.62,16.22,4
0,0.26,0.86,0.4,65.13,32.91,16.7,4
1,0.26,0.86,0.39,65.56,33.42,16.7,4
2,0.25,0.85,0.41,64.5,31.61,16.36,4
3,0.27,0.85,0.41,64.07,32.68,17.32,4
4,0.26,0.85,0.41,64.5,32.4,16.84,4
5,0.26,0.84,0.41,63.86,31.91,16.99,4
6,0.26,0.85,0.41,64.07,31.91,16.84,4
7,0.25,0.85,0.4,64.93,32.11,16.36,4
8,0.25,0.85,0.41,64.07,31.12,16.36,4
9,0.25,0.84,0.42,63.43,30.65,16.5,4
10,0.25,0.85,0.41,64.5,31.61,16.36,4
11,0.25,0.84,0.4,64.72,32.11,16.5,4
12,0.26,0.85,0.41,64.5,32.4,16.84,4
13,0.25,0.86,0.4,65.13,32.11,16.22,4
14,0.24,0.86,0.4,65.13,31.29,15.74,4
15,0.26,0.84,0.4,64.52,32.91,17.14,4
16,0.26,0.87,0.39,65.75,33.42,16.56,4
17,0.25,0.85,0.41,64.07,31.12,16.36,4
18,0.26,0.85,0.45,62.39,30.07,16.84,4
19,0.25,0.85,0.38,65.79,33.15,16.36,4
20,0.26,0.82,0.47,60.26,28.81,17.45,4
21,0.26,0.69,0.63,47.73,22.42,20.56,4
22,0.26,0.63,0.69,42.63,20.56,22.17,4
23,0.25,0.54,0.77,35.15,18.08,24.88,4
24,0.27,0.58,0.75,37.63,20.03,25.31,4
25,0.27,0.58,0.76,37.34,19.32,24.68,4
26,0.26,0.58,0.75,37.63,18.97,24.03,4
27,0.27,0.58,0.75,37.63,19.5,24.68,4
28,0.27,0.59,0.76,37.71,19.32,24.39,4
29,0.27,0.59,0.75,38.37,19.5,24.1,4
30,0.27,0.59,0.75,38,19.5,24.39,4
31,0.27,0.59,0.74,38.29,20.22,25.02,4
32,0.27,0.58,0.76,37.34,19.32,24.68,4
33,0.27,0.59,0.74,38.29,19.69,24.39,4
34,0.27,0.55,0.77,35.54,19.13,25.91,4
35,0.3,0.77,0.52,55.64,29.56,21.19,4
36,0.3,0.93,0.1,83.77,71.57,18.15,6
37,0.23,0.79,-0.33,112.58,144.46,16.54,6
38,0.13,0.63,-0.84,143.13,171.57,11.17,6
39,0.19,0.71,-0.69,134.04,164.74,14.77,6
40,0.23,0.8,-0.45,119.62,153.43,15.87,6
41,0.26,0.88,-0.03,92.03,96.91,16.28,6
42,0.27,0.78,0.34,66.73,39.14,19.29,6
43,0.29,0.73,0.57,51.87,26.88,21.7,6
44,0.24,0.66,0.66,44.66,20.04,20.26,1
45,0.25,0.68,0.66,46.01,20.85,20.19,1
46,0.25,0.7,0.64,47.34,21.32,19.78,1
47,0.26,0.68,0.66,46.01,21.45,20.77,1
48,0.27,0.67,0.65,46.02,22.28,21.57,1
49,0.26,0.66,0.66,45.34,21.45,21.22,1
50,0.26,0.69,0.65,46.67,21.68,20.56,1
51,0.26,0.69,0.64,47.02,21.92,20.56,1
52,0.27,0.68,0.65,46.35,22.28,21.35,1
53,0.27,0.7,0.62,48.41,23.29,20.91,1
54,0.27,0.73,0.59,51.12,25.02,20.62,1
55,0.34,0.7,0.59,49.82,30.07,26.05,1
56,0.31,0.67,0.59,48.53,27.76,24.94,1
57,0.23,0.82,0.42,62.78,28.24,15.44,2
58,0.26,0.86,0.54,57.9,25.56,16.7,2
59,0.34,0.72,0.45,58.22,37.03,25.05,2
0,0.22,0.8,0.37,65.47,30.78,15.21,2
1,0.22,0.79,0.5,57.64,23.63,15.49,2
2,0.4,0.75,0.4,62.02,45,27.98,2
3,0.34,0.77,0.5,57.12,33.9,23.48,2
4,0.2,0.74,0.48,57.3,23.09,15.31,2
5,0.34,0.88,0.41,64.68,39.7,21.45,2
6,0.33,0.75,0.48,57.14,34.11,23.63,2
7,0.23,0.82,0.43,62.35,28.61,15.95,2
8,0.26,0.83,0.46,60.9,29.22,17.29,2
9,0.34,0.69,0.5,53.97,33.9,26.04,2
10,0.26,0.93,0.48,62.86,28.41,15.5,2
11,0.35,0.92,0.53,60.05,33.5,20.87,2
12,0.33,0.76,0.46,58.69,35.45,23.41,2
13,0.21,0.95,0.43,65.73,26.15,12.48,2
14,0.3,0.94,0.61,56.98,26.57,18,2
15,0.37,0.79,0.45,60.13,39.02,24.95,2
16,0.16,0.74,0.39,62.24,21.8,11.89,2
17,0.22,0.85,0.52,58.42,22.68,14.41,2
18,0.3,0.67,0.48,54.65,31.92,23.84,2
19,0.18,0.75,0.36,64.4,26.57,13.47,2
20,0.24,0.86,0.45,62.61,28.54,15.74,2
21,0.34,0.72,0.45,58.22,37.03,25.05,2
22,0.2,0.81,0.41,63,26.13,14.04,2
23,0.16,0.81,0.47,60.02,18.43,10.89,2
24,0.3,0.85,0.43,63.23,34.64,19.22,2
25,0.11,0.91,0.45,63.63,13.57,6.82,2
26,0.05,0.91,0.38,67.1,8.13,3.45,2
27,0.37,0.8,0.42,62.33,41.04,24.53,2
28,0.3,0.8,0.51,57.49,30.31,20.43,2
29,0.25,0.8,0.44,61.47,29.74,17.26,2
30,0.36,0.7,0.36,62.67,45,27.33,2
31,0.32,0.88,0.54,58.36,30.72,20.11,2
32,0.19,0.73,0.48,57.02,21.48,14.32,2
33,0.3,0.66,0.32,63.98,43.57,24.9,2
34,0.36,0.8,0.49,58.3,36.14,24.27,2
35,0.16,0.74,0.42,60.39,21.25,12.46,2
36,0.34,0.84,0.37,66.29,43.11,22.35,2
37,0.39,0.73,0.51,55.34,37.57,28.01,2
38,0.21,0.92,0.39,67.04,28.37,12.89,2
39,0.33,0.98,0.51,62.53,32.87,18.57,2
40,0.3,0.71,0.51,54.46,30.96,23.2,2
41,0.1,0.92,0.32,70.84,17.59,6.29,2
42,0.28,0.95,0.52,61.23,28.25,16.44,2
43,0.32,0.8,0.44,61.23,36.21,21.9,2
44,0.11,0.87,0.38,66.18,15.95,7.19,2
45,0.23,0.91,0.47,62.65,25.8,14.04,2
46,0.31,0.74,0.44,59.48,35.54,22.83,2
47,0.12,0.73,0.3,67.99,21.54,9.07,2
48,0.25,0.84,0.44,62.37,29.74,16.65,2
49,0.35,0.69,0.45,57.07,38.29,27.08,2
50,0.18,0.82,0.34,67.26,27.6,12.36,2
51,0.16,0.81,0.42,62.56,20.32,10.89,2
52,0.29,0.79,0.42,61.87,34.42,20.12,2
53,0.23,0.95,0.5,62.12,25.11,13.92,2
54,0.2,0.75,0.5,56.31,22.11,15.15,2
55,0.34,0.74,0.39,62.24,41.35,24.85,2
56,0.31,0.87,0.52,58.88,30.84,19.82,2
57,0.19,0.8,0.42,62.1,23.96,13.24,2
58,0.32,0.71,0.23,71.75,53.81,24.25,2
59,0.32,0.77,0.45,60.07,35.73,22.5,2
0,0.12,0.91,0.32,70.69,20.1,7.31,2
1,0.19,0.9,0.43,64.44,23.57,11.79,2
2,0.34,0.81,0.3,69.93,48.53,22.46,2
3,0.1,0.98,0.3,72.67,18.43,5.94,2
4,0.05,0.91,0.23,76.08,11.69,2.94,2
5,0.45,0.75,0.27,70.5,59.18,30.7,2
6,0.28,0.91,0.27,73.21,45.81,17.24,2
7,0.23,0.87,0.38,66.18,30.62,14.64,2
8,0.3,0.72,0.58,51.19,27.18,22.44,1
9,0.29,0.69,0.61,48.45,25.38,22.8,1
10,0.25,0.7,0.63,47.69,21.56,19.78,1
11,0.26,0.7,0.62,48.72,22.67,20.14,1
12,0.27,0.71,0.62,49.04,23.29,20.49,1
13,0.26,0.73,0.59,51.04,23.47,19.34,1
14,0.26,0.73,0.6,50.38,23.2,19.54,1
15,0.3,0.8,0.5,57.89,31.36,20.92,1
16,0.27,0.91,0.18,78.79,56.69,16.79,1
17,0.3,0.96,0.07,85.82,76.68,17.17,1
18,0.35,0.86,0.2,77.2,60.95,22.25,1
19,0.3,0.73,0.55,53.03,29.12,22.75,1
20,0.3,0.73,0.58,51.49,27.18,22.23,1
21,0.28,0.7,0.6,49.45,25.06,21.8,1
22,0.26,0.72,0.58,51.19,24.03,19.73,1
23,0.32,0.73,0.55,52.64,30,23.79,1
24,0.3,0.73,0.58,51.49,27.79,22.75,1
25,0.02,0.87,0.33,69.27,4.09,1.55,2
26,0.22,0.7,0.59,49.88,20.47,17.46,2
27,0.39,0.85,0.39,65.36,45,24.64,2
28,0.3,0.98,0.53,61.45,29.84,17.33,2
29,0.22,0.76,0.5,56.58,23.63,16.1,2
30,0.39,0.93,0.44,64.8,41.76,22.79,2
31,0.32,0.94,0.57,58.69,29.32,18.86,2
32,0.17,0.8,0.48,58.71,19.54,12.17,2
33,0.38,0.79,0.31,68.39,50.77,25.88,2
34,0.41,0.75,0.42,60.64,43.92,28.44,2
35,0.22,0.82,0.4,64.09,28.77,14.93,2
36,0.44,0.89,0.14,81.03,72.18,26.16,2
37,0.38,0.81,0.39,64.32,44.42,25.23,2
38,0.24,0.77,0.33,67.01,36.43,17.39,2
39,0.41,0.83,0.15,79.84,69.93,26.13,2
40,0.38,0.89,0.54,58.82,35.38,23.26,2
41,0.2,0.72,0.46,57.33,23.78,15.78,2
42,0.37,0.77,0.34,66.04,46.89,25.4,2
43,0.18,0.79,0.45,60.13,21.63,12.83,2
44,0.28,0.93,0.35,69.29,38.66,16.83,2
45,0.4,0.78,0.34,66.25,49.21,27.02,2
46,0.3,0.85,0.38,65.79,38.52,19.69,2
47,0.22,0.81,0.4,63.88,28.77,15.07,2
48,0.47,0.92,0.15,80.85,72.43,26.95,2
49,0.23,0.82,0.37,65.89,31.68,15.44,2
50,0.23,0.84,0.41,64.29,29.15,15.03,2
51,0.42,0.81,0.27,71.4,57.05,27.44,2
52,0.26,0.77,0.41,62.29,32.4,18.43,2
53,0.23,0.81,0.42,62.56,29.05,16.09,2
54,0.45,0.81,0.29,70.42,57.46,29.15,2
55,0.27,0.87,0.41,64.9,33.18,17.03,2
56,0.25,0.9,0.34,69.5,36.66,15.55,2
57,0.41,0.77,0.27,70.35,56.56,28.41,2
58,0.26,0.79,0.38,64.58,34.51,18.09,2
59,0.33,0.99,0.32,72.11,45.69,18.3,2
0,0.45,0.8,0.25,72.58,60.69,29.2,2
1,0.11,0.73,0.33,65.7,18.43,8.56,2
2,0.41,0.93,0.33,70.56,51.07,23.6,2
3,0.41,0.81,0.29,70.42,55.08,27,2
4,0.19,0.95,0.52,61.03,19.71,11.22,9
5,0.43,0.84,0.2,76.46,64.7,26.99,9
6,0.35,0.91,0.38,67.28,42.56,21.04,9
7,0.14,0.8,0.45,60.8,17.53,10.01,9
8,0.46,0.83,0.24,73.7,62.28,29.1,9
9,0.41,0.81,0.29,70.42,55.08,27,9
10,0.03,0.65,0.3,64.83,5.86,2.76,9
11,0.36,0.85,0.3,70.31,49.71,22.88,9
12,0.41,0.81,0.32,68.48,51.75,26.57,9
13,0.19,0.65,0.48,53.69,21.48,16.13,9
14,0.46,0.86,0.16,79.19,70.41,28.21,9
15,0.27,0.74,0.42,60.39,32.2,19.69,9
16,0.4,1.05,0.45,66.96,41.82,20.84,9
17,0.42,0.71,0.26,70.07,58.57,30.69,9
18,0.24,0.95,0.47,63.81,27.32,14.26,9
19,0.46,1.02,0.23,77.52,63.82,24.25,9
20,0.44,0.78,0.3,69.19,55.84,29.25,9
21,0.19,0.88,0.5,60.26,20.56,12.09,9
22,0.44,0.8,0.23,74.28,62.62,28.53,9
23,0.32,0.96,0.48,63.25,33.48,18.43,9
24,0.03,0.88,0.36,67.67,4.97,2.05,9
25,0.38,0.8,0.48,59.12,38.77,25.66,9
26,0.04,0.91,0.27,73.8,8.37,2.45,9
27,0.27,0.74,0.39,62.24,34.22,19.69,9
28,0.01,1.04,0.24,76.88,1.85,0.43,9
29,0.14,0.84,0.34,68.29,22.71,9.46,9
30,0.46,0.76,0.4,62.27,49.16,31.31,9
31,0.02,0.95,0.29,73.13,3.09,0.94,9
32,0.3,0.95,0.48,63.06,32.17,17.73,9
33,0.44,0.73,0.32,66.21,53.79,31.05,9
34,0.04,0.92,0.36,68.7,6.2,2.43,9
35,0.39,0.7,0.33,64.98,49.97,29.05,9
36,0.06,0.94,0.26,74.62,13.63,3.81,9
37,0.12,0.84,0.32,69.21,20.1,7.91,9
38,0.42,0.76,0.4,62.27,46.64,29.1,9
39,-0.01,0.97,0.16,80.39,-2.73,-0.46,9
40,0.27,0.89,0.32,70.22,39.67,16.61,9
41,0.23,1.12,0.45,68.27,26.97,11.46,9
42,0.04,0.91,0.27,73.21,8.13,2.47,9
43,0.38,0.78,0.34,66.73,48.14,25.64,9
44,0.04,1.01,0.06,86.45,32.01,2.22,9
45,0.29,0.92,0.17,79.44,59.26,17.41,9
46,0.35,0.73,0.37,63.43,43.75,25.58,9
47,0.02,0.87,0.23,75.36,3.95,1.03,9
48,0.34,0.87,0.22,75.84,57.53,21.62,9
49,0.16,1.12,0.27,76.25,30.96,8.35,9
50,0.16,0.92,0.27,73.48,30.96,10.09,9
51,0.38,0.74,0.41,61.31,43.3,27.28,9
52,0.07,0.82,0.31,69.15,12.68,4.9,9
53,0.22,1.04,0.33,72.47,33.69,11.89,9
54,0.22,0.77,0.29,69.32,37.12,15.95,9
55,0.31,1.3,-0.31,103.55,135,13.55,8
56,0.39,0.89,-0.12,97.5,106.7,23.68,8
57,0.17,0.74,-0.46,121.84,159.55,13.04,8
58,0,0.67,-0.11,99.25,180,0,8
59,-0.05,0.95,-0.14,98.39,-158.75,-3.28,8
0,-0.02,0.94,0.08,85.24,-16.7,-1.43,8
1,0.1,0.93,0.12,82.82,40.91,6.23,8
2,0.23,0.9,0.23,75.38,44.03,14.15,1
3,0.3,0.77,0.41,61.84,36.35,21.5,1
4,0.29,0.75,0.58,52.37,26.57,21.08,1
5,0.29,0.75,0.58,52.37,26.57,21.08,1
6,0.3,0.74,0.52,54.81,29.56,21.8,1
7,0.13,0.72,0.52,53.94,14.24,10.47,1
8,0.45,1.03,0.39,69.25,48.74,23.36,2
9,0.37,0.79,0.44,60.99,40.01,24.95,2
10,0.11,0.97,0.5,62.7,12.34,6.44,2
11,0.07,0.86,0.41,64.27,9.64,4.68,2
12,0.27,0.84,0.4,64.52,33.69,17.63,2
13,0.34,0.84,0.3,70.62,48.53,21.71,2
14,0.03,0.96,0.2,78.06,8.75,1.86,2
15,0.27,0.94,0.27,73.74,45,16.26,2
16,0.41,0.84,0.28,71.4,55.81,26.35,2
17,0.29,0.75,0.55,53.51,27.53,21.08,2
18,0.19,0.66,0.59,48.58,17.74,15.77,2
19,0.27,0.75,0.44,59.74,32.01,20.03,2
20,0.28,0.86,-0.35,112.25,141.34,18.12,5
21,0.12,0.73,-0.64,131.1,169.63,9.07,5
22,0.34,1.13,-0.41,109.86,140.41,16.63,5
23,0.27,0.73,0.52,54.93,27.26,19.89,5
24,0.26,0.66,0.64,45.69,21.92,21.45,4
25,0.27,0.63,0.71,41.67,20.49,22.77,4
26,0.27,0.62,0.72,40.65,20.28,23.29,4
27,0.27,0.61,0.73,39.99,20.62,24.17,4
28,0.27,0.6,0.73,39.62,20.62,24.44,4
